provider,source_dataset,source_file,source_layer,source_id,asset_class,asset_label,provider_class,subclass,name,status,country,commodity_group,liquid_capacity_bpd,liquid_throughput_bpd,gas_capacity_mmcfd,gas_throughput_mmcfd,lng_capacity_mtpa,lng_capacity_bcmy,oil_production_bpd,capacity_kbd,production_kbd,primary_output_kind,primary_output_value,primary_output_unit,primary_output_basis,geometry_role,provider_priority,lat,lon
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059855,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,TANZANITE,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.82565949975913,28.6268740762606
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059862,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AGHAR SOUTHWEST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.480201999767132,28.324823379462444
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059909,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,HORUS SOUTHWEST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.62054100013581,28.81289160377734
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059946,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,DRAZIA 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.81078700004301,28.962012999926657
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059963,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,SIDI RAHMAN,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.873450500057125,28.86055772155104
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060027,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BURG EL ARAB NORTH 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.70341200026898,28.948421999921063
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060030,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RIZK-RIZK EAST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.551497999999242,29.017738681689295
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060187,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,QATTARA NORTH,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.515996000057704,28.269911999904338
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060209,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AGHAR WEST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.469474999947035,28.305820000125237
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060221,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,EKY 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.57283699983722,28.270203000157494
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060253,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BORAQ 2,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.398451999803708,29.374643999877122
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060255,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ALEXANDER,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.61480599997747,28.72210999992475
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060279,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RAS QATTARA NORTH 255,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.42583800023553,28.865726999841513
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060310,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ALAMEIN NORTHEAST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.624408499870036,28.795449209206254
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060313,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ZAIN,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.619798000276575,28.762248287695066
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060372,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RAS QATTARA NORTH 315,,EGYPT,mixed,,,,,,,,,,,,,,site,1,30.51845500012616,28.86039699971508
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060083,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,JD C1-1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.91578599990048,28.412095000268494
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059686,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU EL GHARADIQ SOUTH/MEGHAR,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.676206499932718,28.427459424081334
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2058995,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BADR EL DIN 09,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.894707499892135,28.418571613121536
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060408,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,PACIFIC,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.708119000210342,28.45102449989264
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060182,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,MALAKA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.50575100018949,28.45441399999114
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059186,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BADR EL DIN 01,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.869630999924667,28.50998749625783
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060183,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,TAMMAM,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.480750000076235,28.459969000248435
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060216,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,KARIMA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.53075099982778,28.46969200016767
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060195,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RIVIERA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.60949200003066,28.47937024649707
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060189,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,SPY GLASS,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.63331900001487,28.48014141997209
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059185,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU EL GHARADIQ,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.778478999644456,28.542601420671446
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060266,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,SENNAN SOUTH,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.532352999981562,28.48695499999195
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059180,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,GPT SOUTHWEST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.56179299974572,28.52211539495679
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2058895,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BADR EL DIN 04,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.896600500066615,28.50668002423636
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060249,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BADR EL DIN 12 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.960090000232086,28.528588999725343
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059716,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU EL GHARADIQ SOUTHWEST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.666333500038018,28.536891613128795
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060184,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,SHADOW,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.696449000232164,28.536708547974946
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059168,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,HAWK,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.71013049977985,28.5617191414698
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060398,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BADR EL DIN EAST A 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.93344100028436,28.591358750097044
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059382,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BADR EL DIN 11,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.81460700011747,28.594772999916955
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060443,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,OLYMPIC 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.629369999980163,28.596081999796183
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059199,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,GPT,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.608939000131507,28.6224071585247
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2058996,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU EL GHARADIQ NORTH,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.858724500195436,28.632680203926554
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060180,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AL JAHRAA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.71722899995082,28.631441749889788
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059195,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU SENNAN 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.631047999950802,28.703779741192783
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059200,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,GPY,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.665343000097646,28.73635004004087
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059177,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU EL GHARADIQ NORTHEAST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.86153499988835,28.749733608847468
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059205,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,GPZZ,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.70493950035079,28.852786203807515
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060192,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AL AHMADI,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.68658100018034,28.846469000323875
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060273,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU EL GHARADIQ NORTHEAST C1 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.821734000014672,28.85714899976992
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059179,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,SHEIBA 18,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.89158200029466,28.902231019391863
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060412,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU SENNAN A,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.737121999839687,28.930595000032124
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060196,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,EL SALMIYA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.72032499986964,28.933931000290045
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2058931,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,WESTERN DESERT 33,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.76507899988833,29.065917802318616
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2058997,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,WESTERN DESERT 33/15,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.61491699989982,29.112593339862922
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060448,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BADR EL DIN 04 J1-1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.919400000200866,28.482415000335124
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060451,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AL JAHRAA SOUTHEAST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.68352700006004,28.668308000316923
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060476,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU SENAN H,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.566075000110125,28.82286300032095
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060477,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,HF 36,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.552331999996113,28.54941500003727
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059887,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BARAKA NORTHEAST 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.43350750009177,29.316481047501043
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059869,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,EL DIYUR SOUTH WEST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.37339499994895,29.26613590582157
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059834,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,EL DIYUR,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.402998500199242,29.350240279278268
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059835,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,EL DIYUR NORTH,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.41158400000331,29.379999230954766
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060202,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,SIDRA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.667960999840503,29.3870609997228
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059853,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,YAMAMA SOUTH,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.492074500135978,29.42261072634942
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059843,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,SAMRA/ASALA/HAMRA/SARA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.45099749984763,29.498127002988618
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060138,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AL QADR,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.8181879999736,29.515983180282472
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059800,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RAWDA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.63761800017344,29.55365067467575
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059766,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RAHMA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.49558799979867,29.57964716570013
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059761,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,KARAMA EAST 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.55858549999172,29.578371178440335
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059721,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AQSA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.591137499995227,29.576392961767752
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059777,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,BASHA 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.46857400024453,29.57575652189123
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060170,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AQSA SOUTH,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.564644999969154,29.59302449978215
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059732,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RABWA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.527629499945025,29.643969750770015
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059027,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,MUBARAK EAST 1,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.849624000026875,29.63559474999267
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059723,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,MISAADA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.554281999841017,29.675842613046747
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060109,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,ABU EL GHARADIQ NORTHEAST C5,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.884884999910113,29.8801940001417
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060379,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RAYAN 3 (EDISON),,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.62796000031439,30.010924999684413
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060053,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,WADI EL RAYAN WEST (EDISON),,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.62936349990645,30.036610279447416
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060169,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RAYAN 2A (EDISON),,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.64187600023014,30.072624000021875
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060158,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,WADI EL RAYAN WEST EAST (EDISON),,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.64211900010964,30.10486199962486
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2060193,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,RAYAN 1 (EDISON),,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.670406000355896,30.129435000098567
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059722,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AMANA,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.55896999983577,29.422265276081518
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059858,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,FARASHA NORTHWEST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.54218149982311,29.40934157330399
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Fields,2059739,extraction_site,Extraction Site,OIL AND NATURAL GAS FIELDS,,AMANA EAST,,EGYPT,mixed,,,,,,,,,,,,,,site,1,29.557772499914773,29.44222388249821
