incident_id,source_system,operation,sequence,wave_number,announced_utc,probable_launch_time,incident_day,target_text,landing_countries,target_country_guess,weapon_payload,ballistic_flag,drone_flag,cruise_flag,cluster_flag,target_energy_flag,target_port_flag,target_industrial_flag,target_military_flag,target_lat,target_lon,source_urls,description
acled_285_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Capital, Bahrain, ACLED air/drone strike aggregate",Bahrain,Bahrain,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.1927,50.5508,,"ACLED weekly aggregate: 9 events, 0 fatalities, admin1 = Capital , population exposure = 9077"
acled_285_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Capital, Bahrain, ACLED air/drone strike aggregate",Bahrain,Bahrain,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.1927,50.5508,,"ACLED weekly aggregate: 7 events, 1 fatalities, admin1 = Capital "
acled_286_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Muharraq, Bahrain, ACLED air/drone strike aggregate",Bahrain,Bahrain,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.2547,50.6428,,"ACLED weekly aggregate: 1 events, 0 fatalities, admin1 = Muharraq "
acled_286_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Muharraq, Bahrain, ACLED air/drone strike aggregate",Bahrain,Bahrain,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.2547,50.6428,,"ACLED weekly aggregate: 3 events, 0 fatalities, admin1 = Muharraq "
acled_1329_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Alborz, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.9457,50.906,,"ACLED weekly aggregate: 23 events, 1 fatalities, admin1 = Alborz "
acled_1329_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Alborz, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.9457,50.906,,"ACLED weekly aggregate: 33 events, 7 fatalities, admin1 = Alborz "
acled_1330_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Ardabil, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.4066,47.9857,,"ACLED weekly aggregate: 1 events, 0 fatalities, admin1 = Ardabil "
acled_1331_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Bushehr, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.7846,51.5038,,"ACLED weekly aggregate: 15 events, 5 fatalities, admin1 = Bushehr "
acled_1331_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Bushehr, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.7846,51.5038,,"ACLED weekly aggregate: 19 events, 0 fatalities, admin1 = Bushehr "
acled_1332_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Chaharmahal and Bakhtiari, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.979,50.8101,,"ACLED weekly aggregate: 1 events, 0 fatalities, admin1 = Chaharmahal and Bakhtiari "
acled_1332_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Chaharmahal and Bakhtiari, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.979,50.8101,,"ACLED weekly aggregate: 2 events, 0 fatalities, admin1 = Chaharmahal and Bakhtiari "
acled_1333_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"East Azerbaijan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.0858,46.6924,,"ACLED weekly aggregate: 16 events, 5 fatalities, admin1 = East Azerbaijan "
acled_1333_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"East Azerbaijan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.0858,46.6924,,"ACLED weekly aggregate: 14 events, 9 fatalities, admin1 = East Azerbaijan "
acled_1334_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Fars, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.3576,53.3176,,"ACLED weekly aggregate: 16 events, 42 fatalities, admin1 = Fars "
acled_1334_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Fars, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.3576,53.3176,,"ACLED weekly aggregate: 25 events, 24 fatalities, admin1 = Fars "
acled_1335_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Gilan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.5092,49.0189,,"ACLED weekly aggregate: 2 events, 0 fatalities, admin1 = Gilan "
acled_1337_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Hamadan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.8698,48.559,,"ACLED weekly aggregate: 8 events, 0 fatalities, admin1 = Hamadan "
acled_1337_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Hamadan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.8698,48.559,,"ACLED weekly aggregate: 10 events, 0 fatalities, admin1 = Hamadan "
acled_1338_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Hormozgan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.1422,55.0325,,"ACLED weekly aggregate: 29 events, 182 fatalities, admin1 = Hormozgan "
acled_1338_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Hormozgan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.1422,55.0325,,"ACLED weekly aggregate: 41 events, 3 fatalities, admin1 = Hormozgan "
acled_1339_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Ilam, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.0433,46.8724,,"ACLED weekly aggregate: 21 events, 43 fatalities, admin1 = Ilam "
acled_1339_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Ilam, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.0433,46.8724,,"ACLED weekly aggregate: 10 events, 0 fatalities, admin1 = Ilam "
acled_1340_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Isfahan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.6094,52.0477,,"ACLED weekly aggregate: 26 events, 5 fatalities, admin1 = Isfahan "
acled_1340_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Isfahan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.6094,52.0477,,"ACLED weekly aggregate: 48 events, 22 fatalities, admin1 = Isfahan "
acled_1341_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Kerman, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.2326,57.3392,,"ACLED weekly aggregate: 2 events, 13 fatalities, admin1 = Kerman "
acled_1341_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Kerman, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.2326,57.3392,,"ACLED weekly aggregate: 4 events, 0 fatalities, admin1 = Kerman "
acled_1342_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Kermanshah, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.4871,46.8086,,"ACLED weekly aggregate: 37 events, 25 fatalities, admin1 = Kermanshah "
acled_1342_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Kermanshah, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.4871,46.8086,,"ACLED weekly aggregate: 28 events, 1 fatalities, admin1 = Kermanshah "
acled_1343_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Khuzestan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.4636,48.9916,,"ACLED weekly aggregate: 28 events, 19 fatalities, admin1 = Khuzestan "
acled_1343_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Khuzestan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.4636,48.9916,,"ACLED weekly aggregate: 38 events, 0 fatalities, admin1 = Khuzestan "
acled_1345_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Kurdistan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.6014,47.0057,,"ACLED weekly aggregate: 25 events, 34 fatalities, admin1 = Kurdistan "
acled_1345_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Kurdistan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.6014,47.0057,,"ACLED weekly aggregate: 20 events, 14 fatalities, admin1 = Kurdistan "
acled_1346_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Lorestan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.5164,48.3219,,"ACLED weekly aggregate: 16 events, 5 fatalities, admin1 = Lorestan "
acled_1346_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Lorestan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.5164,48.3219,,"ACLED weekly aggregate: 15 events, 4 fatalities, admin1 = Lorestan "
acled_1347_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Markazi, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.4772,49.5818,,"ACLED weekly aggregate: 7 events, 0 fatalities, admin1 = Markazi "
acled_1347_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Markazi, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.4772,49.5818,,"ACLED weekly aggregate: 17 events, 14 fatalities, admin1 = Markazi "
acled_1348_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Mazandaran, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.3633,52.3677,,"ACLED weekly aggregate: 8 events, 0 fatalities, admin1 = Mazandaran "
acled_1348_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Mazandaran, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.3633,52.3677,,"ACLED weekly aggregate: 5 events, 0 fatalities, admin1 = Mazandaran "
acled_4137_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Persian Gulf, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.0645,51.452,,"ACLED weekly aggregate: 1 events, 0 fatalities, admin1 = Persian Gulf "
acled_1350_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Qazvin, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.1089,50.0386,,"ACLED weekly aggregate: 5 events, 4 fatalities, admin1 = Qazvin "
acled_1350_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Qazvin, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.1089,50.0386,,"ACLED weekly aggregate: 4 events, 2 fatalities, admin1 = Qazvin "
acled_1351_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Qom, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.6674,51.002,,"ACLED weekly aggregate: 13 events, 7 fatalities, admin1 = Qom "
acled_1351_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Qom, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.6674,51.002,,"ACLED weekly aggregate: 8 events, 0 fatalities, admin1 = Qom "
acled_1352_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Razavi Khorasan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.7792,59.0295,,"ACLED weekly aggregate: 1 events, 0 fatalities, admin1 = Razavi Khorasan "
acled_1352_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Razavi Khorasan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.7792,59.0295,,"ACLED weekly aggregate: 2 events, 0 fatalities, admin1 = Razavi Khorasan "
acled_1353_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Semnan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.7868,54.9676,,"ACLED weekly aggregate: 1 events, 0 fatalities, admin1 = Semnan "
acled_1353_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Semnan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.7868,54.9676,,"ACLED weekly aggregate: 2 events, 0 fatalities, admin1 = Semnan "
acled_1354_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Sistan and Baluchestan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.2728,60.8613,,"ACLED weekly aggregate: 19 events, 20 fatalities, admin1 = Sistan and Baluchestan "
acled_1354_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Sistan and Baluchestan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.2728,60.8613,,"ACLED weekly aggregate: 16 events, 4 fatalities, admin1 = Sistan and Baluchestan "
acled_1355_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"South Khorasan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.8019,58.24,,"ACLED weekly aggregate: 1 events, 0 fatalities, admin1 = South Khorasan "
acled_4138_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Strait of Hormuz, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.6719,56.4867,,"ACLED weekly aggregate: 3 events, 0 fatalities, admin1 = Strait of Hormuz "
acled_1356_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Tehran, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.5022,51.3269,,"ACLED weekly aggregate: 162 events, 22 fatalities, admin1 = Tehran "
acled_1356_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Tehran, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.5022,51.3269,,"ACLED weekly aggregate: 216 events, 80 fatalities, admin1 = Tehran "
acled_1357_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"West Azerbaijan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.8742,44.7003,,"ACLED weekly aggregate: 35 events, 8 fatalities, admin1 = West Azerbaijan "
acled_1357_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"West Azerbaijan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.8742,44.7003,,"ACLED weekly aggregate: 5 events, 12 fatalities, admin1 = West Azerbaijan "
acled_1358_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Yazd, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.4825,54.4162,,"ACLED weekly aggregate: 7 events, 0 fatalities, admin1 = Yazd "
acled_1358_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Yazd, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.4825,54.4162,,"ACLED weekly aggregate: 9 events, 0 fatalities, admin1 = Yazd "
acled_1359_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Zanjan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.4014,48.422,,"ACLED weekly aggregate: 6 events, 0 fatalities, admin1 = Zanjan "
acled_1359_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Zanjan, Iran, ACLED air/drone strike aggregate",Iran,Iran,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.4014,48.422,,"ACLED weekly aggregate: 4 events, 0 fatalities, admin1 = Zanjan "
acled_1360_20260110,acled_aggregated_csv,ACLED,,,2026-01-10,,2026-01-10,"Al Anbar, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.1774,41.3987,,"ACLED weekly aggregate: 1 events, 3 fatalities, admin1 = Al Anbar , population exposure = 27523"
acled_1360_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Al Anbar, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.1774,41.3987,,"ACLED weekly aggregate: 5 events, 5 fatalities, admin1 = Al Anbar "
acled_1360_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Al Anbar, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.1774,41.3987,,"ACLED weekly aggregate: 7 events, 36 fatalities, admin1 = Al Anbar "
acled_1361_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Al Basrah, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.2047,47.5084,,"ACLED weekly aggregate: 6 events, 0 fatalities, admin1 = Al Basrah "
acled_1361_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Al Basrah, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.2047,47.5084,,"ACLED weekly aggregate: 3 events, 0 fatalities, admin1 = Al Basrah "
acled_1362_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Al Muthanna, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.4107,45.3606,,"ACLED weekly aggregate: 2 events, 1 fatalities, admin1 = Al Muthanna "
acled_1364_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Al Qadissiya, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.8451,45.1666,,"ACLED weekly aggregate: 1 events, 0 fatalities, admin1 = Al Qadissiya "
acled_1365_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Al Sulaymaniyah, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.5263,45.379,,"ACLED weekly aggregate: 6 events, 0 fatalities, admin1 = Al Sulaymaniyah "
acled_1365_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Al Sulaymaniyah, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.5263,45.379,,"ACLED weekly aggregate: 8 events, 2 fatalities, admin1 = Al Sulaymaniyah "
acled_1366_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Babil, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.5765,44.6371,,"ACLED weekly aggregate: 7 events, 6 fatalities, admin1 = Babil "
acled_1366_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Babil, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.5765,44.6371,,"ACLED weekly aggregate: 4 events, 2 fatalities, admin1 = Babil "
acled_1367_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Baghdad, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.278,44.3783,,"ACLED weekly aggregate: 3 events, 0 fatalities, admin1 = Baghdad "
acled_1367_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Baghdad, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.278,44.3783,,"ACLED weekly aggregate: 8 events, 1 fatalities, admin1 = Baghdad "
acled_1368_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Diyala, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.0711,44.8903,,"ACLED weekly aggregate: 4 events, 5 fatalities, admin1 = Diyala "
acled_1369_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Duhok, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.0446,43.1386,,"ACLED weekly aggregate: 2 events, 0 fatalities, admin1 = Duhok "
acled_1370_20260117,acled_aggregated_csv,ACLED,,,2026-01-17,,2026-01-17,"Erbil, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.3791,44.2104,,"ACLED weekly aggregate: 1 events, 1 fatalities, admin1 = Erbil , population exposure = 506892"
acled_1370_20260228,acled_aggregated_csv,ACLED,,,2026-02-28,,2026-02-28,"Erbil, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.3791,44.2104,,"ACLED weekly aggregate: 32 events, 1 fatalities, admin1 = Erbil "
acled_1370_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Erbil, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.3791,44.2104,,"ACLED weekly aggregate: 24 events, 2 fatalities, admin1 = Erbil "
acled_1371_20260307,acled_aggregated_csv,ACLED,,,2026-03-07,,2026-03-07,"Kerbala, Iraq, ACLED air/drone strike aggregate",Iraq,Iraq,Air/drone strike,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.49,43.8069,,"ACLED weekly aggregate: 1 events, 0 fatalities, admin1 = Kerbala "
