site_id,asset_class,asset_label,asset_rank,map_color,name,status,country,lat,lon,geometry_role,primary_provider,primary_dataset,provider_priority,provider_sources,source_datasets,source_ids,provider_classes,subclasses,record_count
site_55,lng_facility,LNG / LPG Facility,4,#35978f,BAHRAIN HIDD FLNG TERMINAL,IDLE,BAHRAIN,26.21043,50.70314,site,OGIM,ogim,1,OGIM | GEM,ogim | ggit,121532 | T100000130581,LNG FACILITIES | import,,2
site_56,lng_facility,LNG / LPG Facility,4,#35978f,CYPRUS LNG TERMINAL,CONSTRUCTION,CYPRUS,34.72024,33.32384,site,OGIM,ogim,1,OGIM,ogim,121534,LNG FACILITIES,,1
site_57,lng_facility,LNG / LPG Facility,4,#35978f,DAMIETTA SEGAS LNG TERMINAL,OPERATING,EGYPT,31.469,31.7473,site,OGIM,ogim,1,OGIM | GEM,ogim | ggit,121719 | T100000130249,LNG FACILITIES | export,,3
site_58,lng_facility,LNG / LPG Facility,4,#35978f,DAS ISLAND LNG TERMINAL,OPERATING,UNITED ARAB EMIRATES,25.1609,52.8766,site,OGIM,ogim,1,OGIM | GEM,ogim | ggit,121948 | 121949 | 121950 | T100000130601,LNG FACILITIES | LNG Terminals | export,,6
site_59,lng_facility,LNG / LPG Facility,4,#35978f,DÖRTYOL LNG TERMINAL,OPERATING,TURKEY,36.85099,36.12598,site,OGIM,ogim,1,OGIM,ogim,121957,LNG FACILITIES,,1
site_60,lng_facility,LNG / LPG Facility,4,#35978f,EGYPTIAN LNG TERMINAL,OPERATING,EGYPT,31.3,30.3,site,OGIM,ogim,1,OGIM,ogim,121550 | 121560,LNG FACILITIES,,2
site_61,lng_facility,LNG / LPG Facility,4,#35978f,HADERA FSRU TERMINAL,IDLE,ISRAEL,32.45,34.91667,site,OGIM,ogim,1,OGIM,ogim,121931,LNG FACILITIES,,1
site_62,lng_facility,LNG / LPG Facility,4,#35978f,IRAN NIOC LNG TERMINAL,CONSTRUCTION,IRAN,27.47611,52.6075,site,OGIM,ogim,1,OGIM | GEM,ogim | ggit,121645 | 121646 | T100000130583,LNG FACILITIES | export,,5
site_63,lng_facility,LNG / LPG Facility,4,#35978f,JEBEL ALI FLNG TERMINAL,OPERATING,UNITED ARAB EMIRATES,25.03103,55.0667,site,OGIM,ogim,1,OGIM | GEM,ogim | ggit,121951 | T100000130603,LNG FACILITIES | import,,2
site_64,lng_facility,LNG / LPG Facility,4,#35978f,MINA AL-AHMADI EXPLORER FSRU,IDLE,KUWAIT,29.08333,48.08333,site,OGIM,ogim,1,OGIM,ogim,121933,LNG FACILITIES,,1
site_65,lng_facility,LNG / LPG Facility,4,#35978f,MINA AL-AHMADI GOLAR FSRU,IDLE,KUWAIT,29.08333,48.08333,site,OGIM,ogim,1,OGIM,ogim,121934,LNG FACILITIES,,1
site_66,lng_facility,LNG / LPG Facility,4,#35978f,OMAN QALHAT LNG TERMINAL,OPERATING,OMAN,22.6586,59.40748,site,OGIM,ogim,1,OGIM | GEM,ogim | ggit,121552 | 121553 | 121935 | 121936 | T100000130593,LNG FACILITIES | export,,9
site_67,lng_facility,LNG / LPG Facility,4,#35978f,QATAR NORTH FIELD LNG TERMINAL,CONSTRUCTION,QATAR,25.94493,51.50167,site,OGIM,ogim,1,OGIM | GEM,ogim | ggit,121637 | 121638 | 121639 | 121640 | T100000130817,LNG FACILITIES | export,,6
site_68,lng_facility,LNG / LPG Facility,4,#35978f,QATARGAS 1 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,25.9146,51.5564,site,OGIM,ogim,1,OGIM,ogim,121547 | 121548 | 121549,LNG FACILITIES,,3
site_69,lng_facility,LNG / LPG Facility,4,#35978f,QATARGAS 2 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,25.9013,51.5558,site,OGIM,ogim,1,OGIM,ogim,121939 | 121940,LNG FACILITIES,,2
site_70,lng_facility,LNG / LPG Facility,4,#35978f,QATARGAS 2 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,25.9107,51.5591,site,OGIM,ogim,1,OGIM,ogim,121937 | 121938,LNG FACILITIES,,2
site_71,lng_facility,LNG / LPG Facility,4,#35978f,RASGAS 1 LNG TERMINAL,OPERATING,QATAR,25.8939,51.5418,site,OGIM,ogim,1,OGIM,ogim,121946 | 121947,LNG FACILITIES,,2
site_72,lng_facility,LNG / LPG Facility,4,#35978f,RASGAS 1 LNG TERMINAL,OPERATING,QATAR,25.89027,51.5491,site,OGIM,ogim,1,OGIM,ogim,121941 | 121942 | 121943 | 121944 | 121945,LNG FACILITIES,,5
site_73,lng_facility,LNG / LPG Facility,4,#35978f,RUWAIS FSRU,OPERATING,UNITED ARAB EMIRATES,24.1483,52.7389,site,OGIM,ogim,1,OGIM,ogim,121952,LNG FACILITIES,,1
site_74,lng_facility,LNG / LPG Facility,4,#35978f,SUMED BW FSRU,IDLE,EGYPT,29.64863,32.35592,site,OGIM,ogim,1,OGIM,ogim,121969,LNG FACILITIES,,1
site_75,lng_facility,LNG / LPG Facility,4,#35978f,YEMEN LNG TERMINAL T1,MOTHBALLED,YEMEN,13.9812,48.18115,site,OGIM,ogim,1,OGIM,ogim,121953,LNG FACILITIES,,1
site_76,lng_facility,LNG / LPG Facility,4,#35978f,YEMEN LNG TERMINAL T2,MOTHBALLED,YEMEN,13.9812,48.18115,site,OGIM,ogim,1,OGIM,ogim,121954,LNG FACILITIES,,1
site_77,lng_facility,LNG / LPG Facility,4,#35978f,Al Zour LNG Terminal,operating,Kuwait,28.7183683,48.3973631,site,GEM,ggit,2,GEM,ggit,T100000130671,import,,1
site_78,lng_facility,LNG / LPG Facility,4,#35978f,Cyprus LNG Terminal,cancelled,Cyprus,34.72772,33.30104,site,GEM,ggit,2,GEM,ggit,T100001048370,export,,1
site_79,lng_facility,LNG / LPG Facility,4,#35978f,Daewoo Gas LNG Terminal,shelved,Pakistan,25.1106,62.3396,site,GEM,ggit,2,GEM,ggit,T100000130300,import,,1
site_80,lng_facility,LNG / LPG Facility,4,#35978f,Das Island LNG Terminal,operating,United Arab Emirates,25.161262,52.874589,site,GEM,ggit,2,GEM,ggit,T100000130601,export,,1
site_81,lng_facility,LNG / LPG Facility,4,#35978f,Egyptian LNG Terminal,operating,Egypt,31.3490481,30.3186466,site,GEM,ggit,2,GEM,ggit,T100000130250,export,,2
site_82,lng_facility,LNG / LPG Facility,4,#35978f,Eilat FLNG Terminal,cancelled,Israel,29.55,34.95,site,GEM,ggit,2,GEM,ggit,T100000130588,export,,1
site_83,lng_facility,LNG / LPG Facility,4,#35978f,Fujairah LNG Terminal,cancelled,United Arab Emirates,25.319096,56.375397,site,GEM,ggit,2,GEM,ggit,T100000130602,import | export,,3
site_84,lng_facility,LNG / LPG Facility,4,#35978f,Iran FLNG Terminal,cancelled,Iran,29.235481,50.31,site,GEM,ggit,2,GEM,ggit,T100000130587,export,,1
site_85,lng_facility,LNG / LPG Facility,4,#35978f,Kangan LNG Terminal,cancelled,Iran,27.476111,52.6075,site,GEM,ggit,2,GEM,ggit,T100000130585,export,,1
site_86,lng_facility,LNG / LPG Facility,4,#35978f,Mina Al-Ahmadi LNG Terminal,idled,Kuwait,29.0713773,48.1609009,site,GEM,ggit,2,GEM,ggit,T100000130592,import,,2
site_87,lng_facility,LNG / LPG Facility,4,#35978f,NewMed FLNG Terminal,proposed,Israel,32.614,34.808,site,GEM,ggit,2,GEM,ggit,T100000130829,export,,1
site_88,lng_facility,LNG / LPG Facility,4,#35978f,North Pars LNG Terminal,cancelled,Iran,26.619125,52.067964,site,GEM,ggit,2,GEM,ggit,T100000130584,export,,1
site_89,lng_facility,LNG / LPG Facility,4,#35978f,Persian NIOC LNG Terminal,cancelled,Iran,27.476111,52.6075,site,GEM,ggit,2,GEM,ggit,T100000130586,export,,1
site_90,lng_facility,LNG / LPG Facility,4,#35978f,Qatar North Field LNG Terminal,construction,Qatar,25.9186901,51.5277023,site,GEM,ggit,2,GEM,ggit,T100000130817,export,,1
site_91,lng_facility,LNG / LPG Facility,4,#35978f,QatarEnergy LNG (N),operating,Qatar,25.908412,51.557708,site,GEM,ggit,2,GEM,ggit,T100000130594,export,,4
site_92,lng_facility,LNG / LPG Facility,4,#35978f,QatarEnergy LNG (S),operating,Qatar,25.891475,51.54435,site,GEM,ggit,2,GEM,ggit,T100000130598,export,,3
site_93,lng_facility,LNG / LPG Facility,4,#35978f,Qeshm LNG Terminal,cancelled,Iran,26.951056,55.752355,site,GEM,ggit,2,GEM,ggit,T100000130627,export,,1
site_94,lng_facility,LNG / LPG Facility,4,#35978f,Ruwais LNG Terminal,construction,United Arab Emirates,24.13523,52.65226,site,GEM,ggit,2,GEM,ggit,T100000131105,export,,2
site_95,lng_facility,LNG / LPG Facility,4,#35978f,Sheikh Sabah LNG Terminal,proposed,Jordan,29.376271,34.963801,site,GEM,ggit,2,GEM,ggit,T100001048176,import,,1
site_96,lng_facility,LNG / LPG Facility,4,#35978f,South Pars LNG Terminal,cancelled,Iran,26.619125,52.067964,site,GEM,ggit,2,GEM,ggit,T100000130916,export,,1
site_97,lng_facility,LNG / LPG Facility,4,#35978f,Sudan Red Sea LNG Terminal,shelved,Sudan,19.580262,37.240723,site,GEM,ggit,2,GEM,ggit,T100000130691,import,,1
site_98,lng_facility,LNG / LPG Facility,4,#35978f,Tamar FLNG Terminal,cancelled,Israel,33.078333,33.951389,site,GEM,ggit,2,GEM,ggit,T100000130590,export,,1
site_99,lng_facility,LNG / LPG Facility,4,#35978f,Yemen LNG Terminal,mothballed,Yemen,13.9812,48.18115,site,GEM,ggit,2,GEM,ggit,T100000130605,export,,2
site_100,petroleum_terminal,Petroleum Terminal,5,#80cdc1,AIN ZALAH,N/A,IRAQ,36.72014,42.59393,site,OGIM,ogim,1,OGIM,ogim,6599948,PETROLEUM TERMINALS,,1
site_101,petroleum_terminal,Petroleum Terminal,5,#80cdc1,AL NASR,N/A,YEMEN,15.23983,45.82467,site,OGIM,ogim,1,OGIM,ogim,6600060,PETROLEUM TERMINALS,,1
site_102,petroleum_terminal,Petroleum Terminal,5,#80cdc1,AL ZUBAIR,N/A,IRAQ,30.35388,47.63597,site,OGIM,ogim,1,OGIM,ogim,6599947,PETROLEUM TERMINALS,,1
site_103,petroleum_terminal,Petroleum Terminal,5,#80cdc1,ALEXANDRIA,N/A,EGYPT,31.18766,29.87369,site,OGIM,ogim,1,OGIM,ogim,6598884,PETROLEUM TERMINALS,,1
site_104,petroleum_terminal,Petroleum Terminal,5,#80cdc1,ALIF,N/A,YEMEN,15.55235,45.77056,site,OGIM,ogim,1,OGIM,ogim,6600062,PETROLEUM TERMINALS,,1
site_105,petroleum_terminal,Petroleum Terminal,5,#80cdc1,ALIF,N/A,YEMEN,15.5691,45.79863,site,OGIM,ogim,1,OGIM,ogim,6600063,PETROLEUM TERMINALS,,1
site_106,petroleum_terminal,Petroleum Terminal,5,#80cdc1,AN NAGYAH,N/A,YEMEN,15.11001,46.10783,site,OGIM,ogim,1,OGIM,ogim,6600069,PETROLEUM TERMINALS,,1
site_107,petroleum_terminal,Petroleum Terminal,5,#80cdc1,ARZANAH TERMINAL,N/A,UNITED ARAB EMIRATES,24.77568,52.52655,site,OGIM,ogim,1,OGIM,ogim,6600044,PETROLEUM TERMINALS,,1
site_108,petroleum_terminal,Petroleum Terminal,5,#80cdc1,AS SAHIR,N/A,YEMEN,14.70138,49.48803,site,OGIM,ogim,1,OGIM,ogim,6600071,PETROLEUM TERMINALS,,1
site_109,petroleum_terminal,Petroleum Terminal,5,#80cdc1,ATOUF,N/A,YEMEN,15.59431,48.96161,site,OGIM,ogim,1,OGIM,ogim,6600065,PETROLEUM TERMINALS,,1
site_110,petroleum_terminal,Petroleum Terminal,5,#80cdc1,BANDAR ABBAS,N/A,IRAN,27.15436,56.20936,site,OGIM,ogim,1,OGIM,ogim,6599937,PETROLEUM TERMINALS,,1
site_111,petroleum_terminal,Petroleum Terminal,5,#80cdc1,BANDAR IMAM KHOMEINI,N/A,IRAN,30.43687,49.09288,site,OGIM,ogim,1,OGIM,ogim,6599939,PETROLEUM TERMINALS,,1
site_112,petroleum_terminal,Petroleum Terminal,5,#80cdc1,BAYOOT,N/A,YEMEN,15.89751,48.91279,site,OGIM,ogim,1,OGIM,ogim,6600067,PETROLEUM TERMINALS,,1
site_113,petroleum_terminal,Petroleum Terminal,5,#80cdc1,BIR ALI,N/A,YEMEN,14.00563,47.88526,site,OGIM,ogim,1,OGIM,ogim,6600057,PETROLEUM TERMINALS,,1
site_114,petroleum_terminal,Petroleum Terminal,5,#80cdc1,BUZURGAN,N/A,IRAQ,32.12643,47.40624,site,OGIM,ogim,1,OGIM,ogim,6599951,PETROLEUM TERMINALS,,1
site_115,petroleum_terminal,Petroleum Terminal,5,#80cdc1,DAHAB,N/A,YEMEN,15.21357,45.88453,site,OGIM,ogim,1,OGIM,ogim,6600059,PETROLEUM TERMINALS,,1
site_116,petroleum_terminal,Petroleum Terminal,5,#80cdc1,DAMIETTA,N/A,EGYPT,31.45532,31.76081,site,OGIM,ogim,1,OGIM,ogim,6598886,PETROLEUM TERMINALS,,1
site_117,petroleum_terminal,Petroleum Terminal,5,#80cdc1,EL DEKHEILA PETROLEUM TERMINAL,N/A,EGYPT,31.13229,29.80573,site,OGIM,ogim,1,OGIM,ogim,6598887,PETROLEUM TERMINALS,,1
site_118,petroleum_terminal,Petroleum Terminal,5,#80cdc1,GWADAR,N/A,PAKISTAN,25.11669,62.33196,site,OGIM,ogim,1,OGIM,ogim,6599988,PETROLEUM TERMINALS,,1
site_119,petroleum_terminal,Petroleum Terminal,5,#80cdc1,HALEWAH,N/A,YEMEN,15.34722,46.03913,site,OGIM,ogim,1,OGIM,ogim,6600058,PETROLEUM TERMINALS,,1
site_120,petroleum_terminal,Petroleum Terminal,5,#80cdc1,HALUL,N/A,QATAR,25.67682,52.41172,site,OGIM,ogim,1,OGIM,ogim,6600008,PETROLEUM TERMINALS,,1
site_121,petroleum_terminal,Petroleum Terminal,5,#80cdc1,HARW,N/A,YEMEN,15.59271,49.13546,site,OGIM,ogim,1,OGIM,ogim,6600056,PETROLEUM TERMINALS,,1
site_122,petroleum_terminal,Petroleum Terminal,5,#80cdc1,HULAYLAH TERMINAL,N/A,UNITED ARAB EMIRATES,25.97338,55.93324,site,OGIM,ogim,1,OGIM,ogim,6600046,PETROLEUM TERMINALS,,1
site_123,petroleum_terminal,Petroleum Terminal,5,#80cdc1,KHABBAZ,N/A,IRAQ,35.48835,44.15083,site,OGIM,ogim,1,OGIM,ogim,6599952,PETROLEUM TERMINALS,,1
site_124,petroleum_terminal,Petroleum Terminal,5,#80cdc1,KHARIR,N/A,YEMEN,15.74721,48.81308,site,OGIM,ogim,1,OGIM,ogim,6600055,PETROLEUM TERMINALS,,1
site_125,petroleum_terminal,Petroleum Terminal,5,#80cdc1,KOYSINJAQ,N/A,IRAN,36.08545,44.64385,site,OGIM,ogim,1,OGIM,ogim,6599933 | 6599946,PETROLEUM TERMINALS,,2
site_126,petroleum_terminal,Petroleum Terminal,5,#80cdc1,"MESSAIMER, AD DAWHAH",N/A,QATAR,25.28731,51.56897,site,OGIM,ogim,1,OGIM,ogim,6600001,PETROLEUM TERMINALS,,1
site_127,petroleum_terminal,Petroleum Terminal,5,#80cdc1,MITSIWA HARBOR,N/A,ERITREA,15.613,39.47984,site,OGIM,ogim,1,OGIM,ogim,6598897,PETROLEUM TERMINALS,,1
site_128,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,UNITED ARAB EMIRATES,24.10841,53.43672,site,OGIM,ogim,1,OGIM,ogim,6600052,PETROLEUM TERMINALS,,1
site_129,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,24.12406,49.12097,site,OGIM,ogim,1,OGIM,ogim,6600040,PETROLEUM TERMINALS,,1
site_130,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,UNITED ARAB EMIRATES,24.13809,52.73042,site,OGIM,ogim,1,OGIM,ogim,6600053,PETROLEUM TERMINALS,,1
site_131,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,UNITED ARAB EMIRATES,24.16941,52.60529,site,OGIM,ogim,1,OGIM,ogim,6600049,PETROLEUM TERMINALS,,1
site_132,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,24.75402,48.2563,site,OGIM,ogim,1,OGIM,ogim,6600018,PETROLEUM TERMINALS,,1
site_133,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,UNITED ARAB EMIRATES,24.7599,54.6898,site,OGIM,ogim,1,OGIM,ogim,6600050,PETROLEUM TERMINALS,,1
site_134,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,24.81077,49.35757,site,OGIM,ogim,1,OGIM,ogim,6600013,PETROLEUM TERMINALS,,1
site_135,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.06083,48.0654,site,OGIM,ogim,1,OGIM,ogim,6600019,PETROLEUM TERMINALS,,1
site_136,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.13459,49.21761,site,OGIM,ogim,1,OGIM,ogim,6600043,PETROLEUM TERMINALS,,1
site_137,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,QATAR,25.14858,50.83585,site,OGIM,ogim,1,OGIM,ogim,6600005,PETROLEUM TERMINALS,,1
site_138,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,QATAR,25.23198,50.80333,site,OGIM,ogim,1,OGIM,ogim,6600006,PETROLEUM TERMINALS,,1
site_139,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.2644,49.24896,site,OGIM,ogim,1,OGIM,ogim,6600028,PETROLEUM TERMINALS,,1
site_140,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,QATAR,25.28701,50.79399,site,OGIM,ogim,1,OGIM,ogim,6600004,PETROLEUM TERMINALS,,1
site_141,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.3283,48.00127,site,OGIM,ogim,1,OGIM,ogim,6600015,PETROLEUM TERMINALS,,1
site_142,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.36106,49.23239,site,OGIM,ogim,1,OGIM,ogim,6600026,PETROLEUM TERMINALS,,1
site_143,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.3672,49.17765,site,OGIM,ogim,1,OGIM,ogim,6600014,PETROLEUM TERMINALS,,1
site_144,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.37828,49.35329,site,OGIM,ogim,1,OGIM,ogim,6600027,PETROLEUM TERMINALS,,1
site_145,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.3866,49.18728,site,OGIM,ogim,1,OGIM,ogim,6600022,PETROLEUM TERMINALS,,1
site_146,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,QATAR,25.41483,50.79383,site,OGIM,ogim,1,OGIM,ogim,6600007,PETROLEUM TERMINALS,,1
site_147,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.44341,49.35859,site,OGIM,ogim,1,OGIM,ogim,6600011,PETROLEUM TERMINALS,,1
site_148,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,UNITED ARAB EMIRATES,25.49464,55.5261,site,OGIM,ogim,1,OGIM,ogim,6600051,PETROLEUM TERMINALS,,1
site_149,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.49528,49.36991,site,OGIM,ogim,1,OGIM,ogim,6600041,PETROLEUM TERMINALS,,1
site_150,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.52502,47.96895,site,OGIM,ogim,1,OGIM,ogim,6600016,PETROLEUM TERMINALS,,1
site_151,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.53073,49.21136,site,OGIM,ogim,1,OGIM,ogim,6600021,PETROLEUM TERMINALS,,1
site_152,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.61016,48.88714,site,OGIM,ogim,1,OGIM,ogim,6600023,PETROLEUM TERMINALS,,1
site_153,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.61167,49.38855,site,OGIM,ogim,1,OGIM,ogim,6600020,PETROLEUM TERMINALS,,1
site_154,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.64351,49.26057,site,OGIM,ogim,1,OGIM,ogim,6600024,PETROLEUM TERMINALS,,1
site_155,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,QATAR,25.64474,52.44188,site,OGIM,ogim,1,OGIM,ogim,6600003,PETROLEUM TERMINALS,,1
site_156,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,QATAR,25.64024,52.46326,site,OGIM,ogim,1,OGIM,ogim,6600002,PETROLEUM TERMINALS,,1
site_157,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.65046,49.39172,site,OGIM,ogim,1,OGIM,ogim,6600025,PETROLEUM TERMINALS,,1
site_158,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.72609,49.42856,site,OGIM,ogim,1,OGIM,ogim,6600042,PETROLEUM TERMINALS,,1
site_159,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.76125,49.25033,site,OGIM,ogim,1,OGIM,ogim,6600010,PETROLEUM TERMINALS,,1
site_160,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.87998,49.2436,site,OGIM,ogim,1,OGIM,ogim,6600038,PETROLEUM TERMINALS,,1
site_161,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.89455,49.65367,site,OGIM,ogim,1,OGIM,ogim,6600009,PETROLEUM TERMINALS,,1
site_162,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.93025,49.68687,site,OGIM,ogim,1,OGIM,ogim,6600017,PETROLEUM TERMINALS,,1
site_163,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.93615,49.70956,site,OGIM,ogim,1,OGIM,ogim,6600030,PETROLEUM TERMINALS,,1
site_164,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,UNITED ARAB EMIRATES,25.9531,56.0503,site,OGIM,ogim,1,OGIM,ogim,6600054,PETROLEUM TERMINALS,,1
site_165,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,25.97221,49.23168,site,OGIM,ogim,1,OGIM,ogim,6600037,PETROLEUM TERMINALS,,1
site_166,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,26.0271,49.71379,site,OGIM,ogim,1,OGIM,ogim,6600029,PETROLEUM TERMINALS,,1
site_167,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,26.18942,49.18192,site,OGIM,ogim,1,OGIM,ogim,6600035,PETROLEUM TERMINALS,,1
site_168,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,26.28126,49.77199,site,OGIM,ogim,1,OGIM,ogim,6600033,PETROLEUM TERMINALS,,1
site_169,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,26.2882,49.82229,site,OGIM,ogim,1,OGIM,ogim,6600034,PETROLEUM TERMINALS,,1
site_170,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,IRAN,26.73193,54.02441,site,OGIM,ogim,1,OGIM,ogim,6599936,PETROLEUM TERMINALS,,1
site_171,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,26.78938,50.01104,site,OGIM,ogim,1,OGIM,ogim,6600036,PETROLEUM TERMINALS,,1
site_172,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,26.82053,49.98677,site,OGIM,ogim,1,OGIM,ogim,6600032,PETROLEUM TERMINALS,,1
site_173,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,26.85442,49.90509,site,OGIM,ogim,1,OGIM,ogim,6600031,PETROLEUM TERMINALS,,1
site_174,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,26.86967,50.04925,site,OGIM,ogim,1,OGIM,ogim,6600039,PETROLEUM TERMINALS,,1
site_175,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,IRAN,27.09752,56.22107,site,OGIM,ogim,1,OGIM,ogim,6599934,PETROLEUM TERMINALS,,1
site_176,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,IRAN,27.54259,52.56067,site,OGIM,ogim,1,OGIM,ogim,6599941,PETROLEUM TERMINALS,,1
site_177,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,SAUDI ARABIA,28.45543,48.61036,site,OGIM,ogim,1,OGIM,ogim,6600012,PETROLEUM TERMINALS,,1
site_178,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.58184,47.92598,site,OGIM,ogim,1,OGIM,ogim,6599979,PETROLEUM TERMINALS,,1
site_179,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.73595,48.38867,site,OGIM,ogim,1,OGIM,ogim,6599976,PETROLEUM TERMINALS,,1
site_180,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.81133,47.70358,site,OGIM,ogim,1,OGIM,ogim,6599955,PETROLEUM TERMINALS,,1
site_181,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.85275,47.72565,site,OGIM,ogim,1,OGIM,ogim,6599975,PETROLEUM TERMINALS,,1
site_182,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.88362,47.726,site,OGIM,ogim,1,OGIM,ogim,6599970,PETROLEUM TERMINALS,,1
site_183,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.87814,47.95832,site,OGIM,ogim,1,OGIM,ogim,6599964,PETROLEUM TERMINALS,,1
site_184,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.92427,47.96016,site,OGIM,ogim,1,OGIM,ogim,6599963,PETROLEUM TERMINALS,,1
site_185,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.91983,47.96754,site,OGIM,ogim,1,OGIM,ogim,6599962,PETROLEUM TERMINALS,,1
site_186,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.91606,47.98651,site,OGIM,ogim,1,OGIM,ogim,6599961,PETROLEUM TERMINALS,,1
site_187,petroleum_terminal,Petroleum Terminal,5,#80cdc1,N/A,N/A,KUWAIT,28.94147,47.98281,site,OGIM,ogim,1,OGIM,ogim,6599959,PETROLEUM TERMINALS,,1
